,train,val
255,"{'class_1': 0.6448529362678528, 'class_2': 0.7702205777168274, 'class_3': 0.9352941513061523, 'class_4': 0.7455882430076599, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7579811215400696, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9120277762413025}"
256,"{'class_1': 0.6448529362678528, 'class_2': 0.7702205777168274, 'class_3': 0.9352941513061523, 'class_4': 0.7455882430076599, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7576099634170532, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9112852811813354}"
257,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.721323549747467, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.92798912525177}"
258,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7216911911964417, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9276179671287537}"
259,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7220588326454163, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9276179671287537}"
260,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7224264740943909, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9276179671287537}"
261,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7227941155433655, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9276179671287537}"
262,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7231617569923401, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9276179671287537}"
263,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7227941155433655, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9276179671287537}"
264,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7235293984413147, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9276179671287537}"
265,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7235293984413147, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9276179671287537}"
266,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7235293984413147, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9276179671287537}"
267,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7242647409439087, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9276179671287537}"
268,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7242647409439087, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9276179671287537}"
269,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7242647409439087, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9276179671287537}"
270,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7246323823928833, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9276179671287537}"
271,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7246323823928833, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9276179671287537}"
272,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7246323823928833, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9276179671287537}"
273,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7250000238418579, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9276179671287537}"
274,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7250000238418579, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9276179671287537}"
275,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7250000238418579, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9276179671287537}"
276,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7246323823928833, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9276179671287537}"
277,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7246323823928833, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9276179671287537}"
278,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7257353067398071, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9276179671287537}"
279,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7257353067398071, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9276179671287537}"
280,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7257353067398071, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9272467494010925}"
281,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7261029481887817, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9272467494010925}"
282,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7261029481887817, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9272467494010925}"
283,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7261029481887817, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9272467494010925}"
284,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7264705896377563, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9272467494010925}"
285,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7275735139846802, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9272467494010925}"
286,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7279412150382996, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9272467494010925}"
287,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7275735139846802, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9272467494010925}"
288,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7279412150382996, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9268755316734314}"
289,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7279412150382996, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9268755316734314}"
290,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7279412150382996, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9268755316734314}"
291,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7286764979362488, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9268755316734314}"
292,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7286764979362488, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9265043139457703}"
293,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7290441393852234, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9261331558227539}"
294,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.729411780834198, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9261331558227539}"
295,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7290441393852234, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9261331558227539}"
296,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.729411780834198, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9261331558227539}"
297,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7286764979362488, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9261331558227539}"
298,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7286764979362488, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9261331558227539}"
299,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7286764979362488, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9261331558227539}"
300,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7286764979362488, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9261331558227539}"
301,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.729411780834198, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9261331558227539}"
302,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.729411780834198, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9261331558227539}"
303,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7290441393852234, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9261331558227539}"
304,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.729411780834198, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9261331558227539}"
305,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7297794222831726, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9261331558227539}"
306,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7301470637321472, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9261331558227539}"
307,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7301470637321472, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9261331558227539}"
308,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7301470637321472, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9261331558227539}"
309,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7308823466300964, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9261331558227539}"
310,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7308823466300964, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9261331558227539}"
311,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.731249988079071, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.925761878490448}"
312,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7327206134796143, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9253907203674316}"
313,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7330882549285889, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9253907203674316}"
314,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7334558963775635, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9253907203674316}"
315,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7334558963775635, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9253907203674316}"
316,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7338235378265381, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9253907203674316}"
317,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7338235378265381, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9253907203674316}"
318,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7338235378265381, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9253907203674316}"
319,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7338235378265381, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9253907203674316}"
320,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7334558963775635, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9253907203674316}"
321,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7330882549285889, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9253907203674316}"
322,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7341911792755127, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9253907203674316}"
323,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7341911792755127, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9253907203674316}"
324,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7341911792755127, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9253907203674316}"
325,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7345588207244873, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9253907203674316}"
326,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7345588207244873, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9253907203674316}"
327,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7345588207244873, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9253907203674316}"
328,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7341911792755127, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9253907203674316}"
